,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,external_id,average_watts,weighted_average_watts,max_watts,average_cadence,suffer_score,average_speed,max_speed,average_temp
674,3318190539,Way too cold ,2020-04-18T14:28:33Z,Ride,52610.6,6939,6939,861.3,"[40.726005, -75.232925]",597D11E0-89EC-43DD-A561-F3BC2826212F-activity.fit,160.7,0,0,0,0,7.582,17.9,0
675,3309235353,Ride cut short due to snow,2020-04-16T16:41:44Z,Ride,20975.1,2659,2683,248.5,"[40.72594, -75.232841]",12DBB973-9619-4364-95DB-8ED5CE6FB6AE-activity.fit,164.7,0,0,0,0,7.888,17.3,0
676,3304911457,Afternoon Ride,2020-04-15T17:56:30Z,Ride,37819.6,5477,5748,292.9,"[40.726032, -75.232894]",D038C116-C674-41F2-9EC7-FD3B781D40E6-activity.fit,111.3,0,0,0,0,6.905,13.2,0
677,3300183315,Evening Ride,2020-04-14T18:17:19Z,Ride,45830.8,5899,5932,719.8,"[40.725861, -75.233037]",3B0ED7C2-E5FE-4484-A3A7-1FE0CA595D83-activity.fit,161.6,0,0,0,0,7.769,18.5,0
678,3295683329,Afternoon Activity,2020-04-13T15:40:56Z,WeightTraining,0.0,2992,2992,0,[],garmin_push_4780616002,0,0,0,0,6.0,0.0,0.0,0
679,3291344360,Afternoon Ride,2020-04-12T16:12:44Z,Ride,75603.4,8804,8804,869.9,"[40.726034, -75.232931]",823F0BAC-C1A9-4666-AEC5-66D19B179A11-activity.fit,183.6,0,0,0,0,8.587,19.8,0
680,3286667643,Afternoon Ride,2020-04-11T15:18:34Z,Ride,35603.4,5922,6205,173.2,"[40.726043, -75.232792]",0B73F95E-80B9-4EBD-9917-80B86E82A63F-activity.fit,86.1,0,0,0,0,6.012,12.0,0
681,3280585317,Lunch Run,2020-04-10T11:08:49Z,Run,9804.9,2822,2822,77.1,"[40.726019, -75.232983]",garmin_push_4764970281,0,0,0,80.2,92.0,3.474,4.3,0
682,3273299647,Afternoon Ride,2020-04-08T17:02:23Z,Ride,43477.6,5357,5578,369.5,"[40.725975, -75.232859]",4BB6A59F-BE3F-4E76-9F5C-C9B2787F6E7B-activity.fit,155.5,0,0,0,0,8.116,16.2,0
683,3268818479,Afternoon Run,2020-04-07T17:55:41Z,Run,4833.8,1297,1342,57.1,"[40.725828, -75.232911]",garmin_push_4752528868,0,0,0,81.2,61.0,3.727,5.0,0
684,3268640509,Easy ride,2020-04-07T16:18:51Z,Ride,34923.5,4457,4559,434.0,"[40.725951, -75.232822]",78ED4EA2-D62B-475F-B176-92683B668C36-activity.fit,153.1,0,0,0,0,7.836,19.1,0
685,3260642166,Evening Ride,2020-04-05T18:48:25Z,Ride,1725.3,266,266,13.1,"[40.725999, -75.232867]",516CA283-55DB-433B-BBDC-1ABDE066DE12-activity.fit,91.6,0,0,0,0,6.486,8.3,0
686,3260134520,Afternoon Run,2020-04-05T14:34:47Z,Run,14504.3,3974,3974,229.0,"[40.784245, -75.293785]",garmin_push_4743226483,0,0,0,81.7,221.0,3.65,4.8,0
687,3255494789,A lot hillier than DC,2020-04-04T13:45:04Z,Ride,64697.3,7871,8301,963.8,"[40.726439, -75.23276]",6CE23AC2-E88E-4E40-8345-4FFA86871F86-activity.fit,175.8,0,0,0,0,8.22,26.1,0
688,3251385621,Afternoon Run,2020-04-03T16:41:52Z,Run,4834.8,1714,1714,61.3,"[40.730186, -75.23591]",garmin_push_4733813288,0,0,0,78.3,23.0,2.821,3.6,0
689,3247689439,Afternoon Run,2020-04-02T15:34:33Z,Run,14764.7,4331,4382,139.5,"[38.9015, -77.057534]",garmin_push_4729865454,0,0,0,79.3,165.0,3.409,7.0,0
690,3244067700,Easy ride,2020-04-01T16:57:20Z,Ride,28702.9,3802,3808,161.7,"[38.885752, -76.980217]",6D4F4DC4-2B06-45B0-B7A0-F1FA93E1F99C-activity.fit,122.1,0,0,0,0,7.549,12.3,0
691,3240339430,Evening Run,2020-03-31T18:12:35Z,Run,6844.4,1814,1814,37.4,"[38.885954, -76.980378]",garmin_push_4721872463,0,0,0,80.6,74.0,3.773,4.3,0
692,3239079445,Lawson and Lachlan // The EF Pro Cycling Group Ride ,2020-03-31T09:00:02Z,VirtualRide,38027.6,3596,3618,314.0,"[-11.63934, 166.952905]",zwift-activity-518095178809055008.fit,177.3,179,295,75.3,0,10.575,21.7,0
693,3236537901,Afternoon Ride,2020-03-30T17:29:06Z,Ride,44448.8,5128,5176,557.1,"[38.558849, -77.350136]",C599A53A-43DF-43CD-9435-9FB1DAA6291B-activity.fit,194.9,0,0,0,0,8.668,17.1,0
694,3229463192,Afternoon Run,2020-03-28T17:32:34Z,Run,21090.9,5208,5208,19.3,"[38.904404, -77.06914]",garmin_push_4709501967,0,0,0,82.3,369.0,4.05,5.9,0
695,3225736721,Evening Ride,2020-03-27T18:39:30Z,Ride,33810.7,5548,8518,294.5,"[38.88769, -76.983432]",3F79854A-FD6F-42A2-A057-97F6C1B201C1-activity.fit,106.0,0,0,0,0,6.094,13.9,0
696,3229462196,Afternoon Run,2020-03-27T17:29:21Z,Run,8531.5,2362,2362,44.2,"[38.885921, -76.98057]",garmin_push_4709500980,0,0,0,79.7,94.0,3.612,4.5,0
697,3221966648,Afternoon Hike,2020-03-26T17:03:51Z,Hike,6208.3,5053,6319,79.8,"[38.551928, -77.349152]",11293B55-B959-40DD-B0F9-150EA03E6D71-activity.fit,0,0,0,0,0,1.229,3.7,0
698,3220771550,Lunch Ride,2020-03-26T11:49:35Z,Ride,39904.5,5218,5449,172.6,"[38.885837, -76.980414]",EEA7DC06-B420-4418-97E1-C0A8D2C2F74C-activity.fit,125.9,0,0,0,0,7.647,12.3,0
699,3218278344,Afternoon Run,2020-03-25T17:15:21Z,Run,8170.8,2162,2172,40.1,"[38.885961, -76.980394]",garmin_push_4697041066,0,0,0,80.8,81.0,3.779,4.4,0
700,3214916238,Afternoon Ride,2020-03-24T17:50:46Z,Ride,39600.2,5011,5011,177.6,"[38.886263, -76.980106]",0DFDAC86-214E-4907-91F9-02B954E89D4F-activity.fit,131.2,0,0,0,0,7.903,21.2,0
701,3208188555,Afternoon Run,2020-03-22T13:55:26Z,Run,14526.0,3862,4078,162.4,"[38.939764, -77.054367]",garmin_push_4685380727,0,0,0,81.4,246.0,3.761,5.1,0
702,3203485320,Morning Ride,2020-03-21T07:26:35Z,Ride,69781.3,10591,11134,785.0,"[38.943644, -77.050535]",4315CB3A-2918-432F-B37B-73C088688205-activity.fit,114.5,0,0,0,0,6.589,14.2,0
703,3202842365,Morning Ride,2020-03-21T06:46:38Z,Ride,387.1,97,147,2.6,"[38.885942, -76.980328]",9E287541-DE6C-48AB-94C5-C3CB707E037C-activity.fit,75.0,0,0,0,0,3.991,6.9,0
704,3201624653,Easy,2020-03-20T17:39:41Z,Ride,23800.2,3463,3595,106.5,"[38.886241, -76.980114]",8D5A3BDA-487D-4711-A74D-F9296BF7A29C-activity.fit,104.9,0,0,0,0,6.873,12.3,0
705,3198766733,Cool down,2020-03-19T17:53:46Z,Run,2441.6,687,687,5.1,"[38.885951, -76.980459]",garmin_push_4674336686,0,0,0,80.7,46.0,3.554,4.3,0
706,3198766315,Afternoon Run,2020-03-19T17:17:31Z,Run,8048.9,1936,2027,52.1,"[38.8902, -77.007372]",garmin_push_4674336422,0,0,0,82.7,142.0,4.157,4.7,0
707,3198765717,Warmup,2020-03-19T17:02:30Z,Run,2415.6,778,795,7.4,"[38.888364, -77.007559]",garmin_push_4674335816,0,0,0,77.6,17.0,3.105,4.0,0
708,3195783480,Found more gravel trails,2020-03-18T17:10:54Z,Ride,40307.2,5155,5279,107.2,"[38.886134, -76.981035]",61995580-919A-49BF-A4DA-C19EC8D688FA-activity.fit,131.3,0,0,0,0,7.819,12.2,0
709,3192635967,Afternoon Ride,2020-03-17T17:25:44Z,Ride,32827.5,4072,4300,148.4,"[38.885718, -76.980218]",3E93F1F0-1A21-46EF-9AB9-34B09CA1F6D9-activity.fit,139.4,0,0,0,0,8.062,13.7,0
710,3189745826,Evening Run,2020-03-16T18:20:51Z,Run,6505.7,2017,2017,37.3,"[38.886268, -76.980026]",garmin_push_4663662168,0,0,0,77.4,85.0,3.225,4.5,0
711,3187018364,Cool down ,2020-03-15T15:56:40Z,Run,3265.5,960,960,2.5,"[38.879464, -77.030867]",garmin_push_4660306169,0,0,0,78.5,48.0,3.402,3.9,0
712,3187018104,Easy Progression,2020-03-15T15:08:51Z,Run,9975.7,2461,2466,3.5,"[38.880152, -77.03157]",garmin_push_4660305823,0,0,0,81.2,157.0,4.054,5.2,0
713,3183344143,Lunch Ride,2020-03-14T11:51:57Z,Ride,70302.5,9472,9568,511.5,"[38.885889, -76.980345]",E4221378-218B-4ACC-9492-69E3369180C5-activity.fit,134.3,0,0,0,0,7.422,16.9,0
714,3180591558,Afternoon Run,2020-03-13T17:34:37Z,Run,3529.4,1011,1021,5.7,"[38.885859, -76.980305]",garmin_push_4652291589,0,0,0,78.9,47.0,3.491,4.4,0
715,3180420980,Buying a new bike ,2020-03-13T15:03:41Z,Ride,8084.6,1299,4009,51.5,"[38.885905, -76.980423]",07EED863-94FA-4F90-8C60-3D202B9B26E5-activity.fit,97.1,0,0,0,0,6.224,12.2,0
716,3178293974,Easy ride,2020-03-12T17:12:37Z,Ride,25896.0,3449,5268,64.7,"[38.885954, -76.980834]",48BA9CD3-81C7-45B2-BDE3-7E8DD21A35B0-activity.fit,131.8,0,0,0,0,7.508,14.9,0
717,3175712028,Easy Miles,2020-03-11T15:30:19Z,VirtualRide,36419.9,3615,3642,170.0,"[51.502254, -0.107642]",zwift-activity-503796336315962080.fit,187.8,190,316,75.0,0,10.075,15.8,0
718,3172724904,Evening Run,2020-03-10T18:14:40Z,Run,7035.3,1872,1933,34.7,"[38.885972, -76.980446]",garmin_push_4642521337,0,0,0,79.5,132.0,3.758,4.4,0
719,3169737211,Finally found some gravel in rock creek ,2020-03-09T17:08:37Z,Ride,45022.8,6656,6973,365.1,"[38.885883, -76.980254]",7256A4F6-BEAA-4475-BBC9-BA06EA4290DC-activity.fit,125.3,0,0,0,0,6.764,13.3,0
720,3126689381,Perfect weather,2020-02-23T15:01:12Z,Ride,34001.7,4279,4297,401.8,"[38.943627, -77.050518]",87D4449D-A545-45DE-9A34-5EA5A420EACE-activity.fit,166.1,0,0,0,0,7.946,15.3,0
721,3123005486,Easy miles,2020-02-22T12:41:36Z,Ride,49151.3,6377,6751,194.5,"[38.885409, -76.983903]",D7121094-FA1C-482B-B7F8-3EE9EB561595-activity.fit,129.9,0,0,0,0,7.708,18.5,0
722,3120371206,Tour of Innsbruck // Stage 1,2020-02-21T15:00:22Z,VirtualRide,24859.0,3370,3370,829.0,"[47.214738, 11.418394]",zwift-activity-490039761847821040.fit,226.0,230,307,78.6,0,7.377,24.7,0
723,3115259064,Afternoon Run,2020-02-19T17:02:34Z,Run,6572.7,1673,1693,28.0,"[38.885736, -76.98077]",garmin_push_4569751410,0,0,0,81.3,76.0,3.929,5.4,0
724,3115192601,NYC,2020-02-19T16:15:29Z,VirtualRide,17062.2,1820,1820,284.0,"[40.795433, -73.958088]",zwift-activity-488628936978244880.fit,197.6,204,315,73.0,0,9.375,20.2,0
725,3112263943,Evening Run,2020-02-18T18:28:49Z,Run,6734.7,1843,1882,11.4,"[38.886281, -76.980045]",garmin_push_4565957258,0,0,0,79.6,118.0,3.654,6.7,0
726,3112395938,Afternoon Swim,2020-02-18T17:17:24Z,Swim,1463.0,1823,1911,0,[],garmin_push_4566103126,0,0,0,29.3,0,0.803,3.6,0
727,3106420034,Afternoon Ride,2020-02-16T13:31:12Z,Ride,91593.8,12036,13280,592.1,"[38.844628, -77.087139]",1041CF54-2E5C-4AA1-87F7-B01EC3D86039-activity.fit,133.3,0,0,0,0,7.61,20.7,0
728,3100218857,Watopia,2020-02-14T15:32:38Z,VirtualRide,24206.8,2495,2495,211.0,"[-11.643064, 166.954442]",zwift-activity-484983348338987312.fit,202.5,207,376,75.6,0,9.702,18.3,0
729,3097172837,Easy Miles,2020-02-13T11:17:37Z,VirtualRide,19919.0,1980,1980,98.0,"[51.510952, -0.103521]",zwift-activity-484130423123838544.fit,170.4,175,308,74.2,0,10.06,15.7,0
730,3097008720,Tour de Zwift: Stage 7 Race (C),2020-02-13T10:32:25Z,VirtualRide,14097.4,1368,1368,247.0,"[53.988776, -1.540402]",zwift-activity-484105455640099328.fit,241.7,243,405,77.2,0,10.305,23.8,0
731,3092209655,Back and forth to the gym ,2020-02-11T18:54:09Z,Ride,11121.5,1771,1891,68.3,"[38.885897, -76.980359]",0A871A61-2D4A-4236-9B69-D784AFB98CCB-activity.fit,111.3,0,0,0,0,6.28,11.5,0
732,3091984007,Afternoon Ride,2020-02-11T16:58:53Z,Ride,11554.9,2009,2171,60.3,"[38.895729, -77.070876]",D14E5388-089B-415A-BB43-AFDBF73CDCC7-activity.fit,93.4,0,0,0,0,5.752,11.6,0
733,3091115737,London,2020-02-11T08:33:07Z,VirtualRide,38280.2,3617,3617,196.0,"[51.500217, -0.091415]",zwift-activity-482598071611296032.fit,196.0,198,397,77.6,0,10.583,16.0,0
734,3089545339,Afternoon Swim,2020-02-10T17:09:42Z,Swim,1280.2,1500,2216,0,[],garmin_push_4536957338,0,0,0,32.0,0,0.853,1.4,0
735,3089379077,Easy Miles,2020-02-10T15:24:09Z,VirtualRide,34512.4,3624,3624,305.0,"[-11.644876, 166.95109]",zwift-activity-482076779704067904.fit,184.7,188,312,74.6,0,9.523,17.6,0
736,3086947738,Lunch Run,2020-02-09T12:19:36Z,Run,4839.2,1569,1569,62.8,"[40.729929, -75.236006]",garmin_push_4533444516,0,0,0,79.4,45.0,3.084,3.7,0
737,3083357176,Lafayette XC Course ,2020-02-08T11:38:12Z,Run,12070.5,3347,3358,145.6,"[40.726359, -75.23244]",garmin_push_4528910319,0,0,0,80.5,132.0,3.606,4.8,0
738,3078352624,Afternoon Swim,2020-02-06T16:41:50Z,Swim,1280.2,1538,1675,0,[],garmin_push_4522569825,0,0,0,29.8,0,0.832,2.9,0
739,3078178721,Easy Miles,2020-02-06T14:29:43Z,VirtualRide,42640.3,4403,4403,334.0,"[-11.639861, 166.983815]",zwift-activity-479152717105299632.fit,184.4,187,360,75.7,0,9.684,17.7,0
740,3075599922,Tour de Zwift: Stage 7 - Long Distance,2020-02-05T17:00:22Z,VirtualRide,28035.4,2720,2720,492.0,"[53.988827, -1.540451]",zwift-activity-478502114894589056.fit,213.8,215,378,80.2,0,10.307,24.8,0
741,3072689475,more miles,2020-02-04T17:20:17Z,VirtualRide,22698.5,2460,2460,365.0,"[40.778232, -73.966494]",zwift-activity-477789978634599952.fit,188.8,197,379,78.9,0,9.227,21.2,0
742,3070707467,Watopia,2020-02-04T03:38:46Z,VirtualRide,32346.6,3401,3401,258.0,"[-11.643364, 166.962802]",zwift-activity-477376293213441616.fit,177.0,182,311,77.6,0,9.511,18.2,0
743,3069798749,Afternoon Swim,2020-02-03T17:23:31Z,Swim,1463.0,1797,2130,0,[],garmin_push_4511626545,0,0,0,28.8,0,0.814,1.0,0
744,3066753238,Joy ride to close out a decent week of training ,2020-02-02T14:45:55Z,Ride,32402.5,4557,4583,126.3,"[38.885971, -76.980833]",78068D91-D16E-44EA-AABC-BDB86F194C69-activity.fit,114.5,0,0,0,0,7.11,14.7,0
745,3063088236,Easy,2020-02-01T13:18:20Z,Run,16111.3,3976,4029,34.0,"[38.87985, -77.031218]",garmin_push_4503204618,0,0,0,82.3,249.0,4.052,4.9,0
746,3060369700,Afternoon Run,2020-01-31T16:53:00Z,Run,8586.1,2598,2642,37.2,"[38.885903, -76.980372]",garmin_push_4499743387,0,0,0,78.4,28.0,3.305,4.6,0
747,3055363657,Tour de Zwift: Stage 5 Long Distance,2020-01-29T17:00:17Z,VirtualRide,34918.0,3421,3421,547.0,"[40.774041, -73.969223]",zwift-activity-473427271784962272.fit,211.2,213,345,76.9,0,10.207,20.7,0
748,3055259581,Warmup,2020-01-29T16:32:08Z,VirtualRide,8539.4,1002,1002,122.0,"[40.77785, -73.973756]",zwift-activity-473417090069315184.fit,136.7,144,262,77.3,0,8.522,17.0,0
749,3051170654,Lunch Run,2020-01-28T11:11:11Z,Run,12572.0,3351,3432,55.5,"[38.885942, -76.98037]",garmin_push_4488132069,0,0,0,80.5,173.0,3.752,4.5,0
750,3049559833,Recovery Miles,2020-01-27T17:03:48Z,VirtualRide,26026.2,3041,3041,458.0,"[53.998464, -1.550467]",zwift-activity-471983477908084944.fit,165.7,169,288,76.4,0,8.558,23.9,0
751,3049458898,Pool Run,2020-01-27T16:28:25Z,Run,0.0,1200,1200,0,[],,0,0,0,0,0,0.0,0,0
752,3046160106,Lunch Ride,2020-01-26T11:45:46Z,Ride,42487.6,5608,5970,171.1,"[38.885755, -76.980221]",775E50F9-1286-409E-98C8-E797F96201C3-activity.fit,127.4,0,0,0,0,7.576,13.5,0
753,3043049441,Lunch Swim,2020-01-25T11:52:52Z,Swim,1188.7,1495,1577,0,[],garmin_push_4477858217,0,0,0,28.9,0,0.795,1.2,0
754,3042687308,Lunch Run,2020-01-25T11:29:51Z,Run,13358.2,3485,3485,22.9,"[38.879301, -77.03047]",garmin_push_4477405001,0,0,0,79.7,211.0,3.833,5.0,0
755,3040156761,Richmond - More Miles,2020-01-24T13:43:27Z,VirtualRide,33949.4,3627,3627,256.0,"[37.547472, -77.44488]",zwift-activity-469708309246386480.fit,169.0,175,302,74.5,0,9.36,19.6,0
756,3037672903,Afternoon Run,2020-01-23T17:00:36Z,Run,8162.9,2291,2405,53.3,"[38.885901, -76.980437]",garmin_push_4470995997,0,0,0,79.0,137.0,3.563,5.4,0
757,3035274701,Afternoon Swim,2020-01-22T17:02:53Z,Swim,1463.0,1910,1932,0,[],garmin_push_4467856299,0,0,0,28.2,0,0.766,1.8,0
758,3035274648,Afternoon Run,2020-01-22T16:50:44Z,Run,4855.8,1431,1431,0.0,"[38.885514, -76.981168]",garmin_push_4467856212,0,0,0,79.9,79.0,3.393,5.3,0
759,3032481705,Tour de Zwift: Stage 3 Group Ride - Long Distance,2020-01-21T17:00:30Z,VirtualRide,42998.6,4888,4888,662.0,"[-11.636133, 166.953021]",zwift-activity-467632805960001840.fit,187.1,189,332,78.2,0,8.797,23.8,0
760,3032344339,Warmup,2020-01-21T16:35:51Z,VirtualRide,8184.0,896,896,28.0,"[51.486155, -0.150015]",zwift-activity-467620753721655952.fit,140.8,147,297,82.2,0,9.134,14.0,0
761,3029531158,Recovery Ride,2020-01-20T17:40:34Z,VirtualRide,19432.6,2018,2018,160.0,"[47.26305, 11.405924]",zwift-activity-466928537853071872.fit,167.7,175,383,82.4,0,9.63,17.1,0
762,3026422949,Tour de Zwift: Stage 2 Long Distance,2020-01-19T11:00:24Z,VirtualRide,37779.7,4244,4244,658.0,"[47.214847, 11.418211]",zwift-activity-465995574404034736.fit,191.7,195,295,86.2,0,8.902,18.7,0
763,3026155341,Warm up ,2020-01-19T10:20:00Z,VirtualRide,6466.6,1312,1312,270.0,"[47.231835, 11.403514]",zwift-activity-465982025626423632.fit,174.9,179,247,80.9,0,4.929,11.6,0
764,3022849261,Lunch Run,2020-01-18T12:51:58Z,Run,16453.4,4648,4652,87.1,"[38.885887, -76.980368]",garmin_push_4452116681,0,0,0,80.0,198.0,3.54,4.6,0
765,3020239725,3R Innsbruckring Flat Race - 2 Laps (17.6km/10.9m 154m) (C),2020-01-17T15:05:27Z,VirtualRide,18396.6,1773,1773,155.0,"[47.268938, 11.399182]",zwift-activity-464669266422935232.fit,193.3,198,313,85.2,0,10.376,17.1,0
766,3020112392,Forgot my watch,2020-01-17T13:55:59Z,Swim,1371.6,1800,1800,0,[],,0,0,0,0,0,0.762,0,0
767,3014968918,Easy miles,2020-01-15T18:08:06Z,Run,8367.1,2599,2616,13.2,"[38.885897, -76.980435]",garmin_push_4442110297,0,0,0,78.7,147.0,3.219,3.8,0
768,3015211375,Zwift ,2020-01-15T17:40:41Z,VirtualRide,19392.2,2147,2147,94.0,"[51.510966, -0.105719]",2020-01-15-20-38-31.fit,155.0,168,279,88.2,0,9.032,16.0,0
769,3011977844,Treadmill round 2,2020-01-14T15:18:54Z,Run,3218.7,900,900,0,[],,0,0,0,0,0,3.576,0,0
770,3010303980,Treadmill,2020-01-14T04:43:44Z,Run,3218.7,900,900,0,[],,0,0,0,0,0,3.576,0,0
771,3009324745,Afternoon Swim,2020-01-13T17:29:12Z,Swim,1097.3,1358,1371,0,[],garmin_push_4434878073,0,0,0,28.0,0,0.808,2.5,0
772,3009324677,Afternoon Run,2020-01-13T17:17:21Z,Run,5640.2,1606,1646,2.3,"[38.885749, -76.980044]",garmin_push_4434877973,0,0,0,78.8,77.0,3.512,4.2,0
773,3006304647,Easy Ride ,2020-01-12T14:16:03Z,Ride,51920.1,7750,7943,215.4,"[38.886057, -76.980826]",AEF62BE1-B6D3-42E6-ACB6-EA9FCAD85232-activity.fit,101.6,0,0,0,0,6.699,10.3,0
774,3001672843,Morning Run,2020-01-11T08:37:56Z,Run,9990.0,2492,2492,36.2,"[38.897419, -77.067358]",garmin_push_4425248825,0,0,0,81.5,186.0,4.009,5.0,0
775,2999867185,Afternoon Swim,2020-01-10T15:34:12Z,Swim,914.4,1145,1160,0,[],garmin_push_4422988580,0,0,0,30.5,0,0.799,1.8,0
776,2997454160,Evening Run,2020-01-09T18:45:26Z,Run,8267.2,2197,2210,11.9,"[38.885927, -76.980473]",garmin_push_4419843893,0,0,0,81.0,147.0,3.763,4.5,0
777,2994686362,Evening Run,2020-01-08T18:42:40Z,Run,3496.4,1034,1052,4.9,"[38.885959, -76.980886]",garmin_push_4416299841,0,0,0,79.3,71.0,3.381,4.0,0
778,2991640223,Afternoon Run,2020-01-07T15:14:19Z,Run,3092.9,897,897,0,[],garmin_push_4412472557,0,0,0,78.8,64.0,3.448,3.7,0
779,2990042211,Morning Run,2020-01-07T04:29:14Z,Run,4642.7,1318,1318,0,[],garmin_push_4410497372,0,0,0,78.9,88.0,3.523,3.6,0
780,2988692052,Evening Run,2020-01-06T18:32:59Z,Run,5563.4,1555,1555,5.1,"[38.885861, -76.980291]",garmin_push_4408735292,0,0,0,79.9,108.0,3.578,4.2,0
781,2988879721,Afternoon Swim,2020-01-06T17:26:23Z,Swim,731.5,924,979,0,[],garmin_push_4408957038,0,0,0,30.1,0,0.792,0.8,0
782,2982023158,Lunch Run,2020-01-04T11:12:31Z,Run,10554.8,2826,2826,42.2,"[38.897368, -77.067412]",garmin_push_4400280933,0,0,0,79.8,216.0,3.735,4.6,0
783,2979674291,Afternoon Swim,2020-01-03T15:49:59Z,Swim,731.5,1057,1068,0,[],garmin_push_4397352996,0,0,0,28.4,0,0.692,3.3,0
784,2976988864,Afternoon Run,2020-01-02T17:04:33Z,Run,6704.2,1886,1902,7.1,"[38.885865, -76.980264]",garmin_push_4393862122,0,0,0,79.0,117.0,3.555,4.3,0
785,2935753166,Afternoon Ride,2019-12-15T16:14:27Z,Ride,20787.7,2961,3017,64.7,"[38.885992, -76.980335]",E178BFA6-1144-4849-BC49-598803B82C96-activity.fit,108.2,0,0,0,0,7.02,11.9,0
786,2935786257,Morning Ride,2019-12-14T09:55:16Z,Ride,8047.9,1230,1697,41.1,"[38.886037, -76.980174]",garmin_push_4340792991,96.8,0,0,0,2.0,6.543,10.0,0
787,2935786087,Morning Ride,2019-12-14T06:46:08Z,Ride,11700.2,1895,2021,58.2,"[38.895639, -77.070638]",garmin_push_4340792777,84.2,0,0,0,3.0,6.174,8.9,0
788,2929879191,Evening Run,2019-12-12T18:56:37Z,Run,1628.1,452,452,7.7,"[38.885892, -76.980353]",garmin_push_4333459662,0,0,0,78.8,21.0,3.602,4.2,0
789,2927380070,30 min 1 sec Just Ride,2019-12-11T17:06:16Z,Ride,16125.6,1800,1800,0,[],3d555fe3d5ed46f287df980c5ddc331a.tcx,169.8,173,242,84.1,0,8.959,10.7,0
790,2923028374,Afternoon Swim,2019-12-09T17:15:55Z,Swim,1097.3,1565,1580,0,[],garmin_push_4324650531,0,0,0,28.4,0,0.701,4.6,0
791,2920806767,Afternoon Run,2019-12-08T16:01:31Z,Run,2948.4,810,810,5.2,"[38.885926, -76.980399]",garmin_push_4321744172,0,0,0,79.7,51.0,3.64,4.0,0
792,2915746828,Afternoon Run,2019-12-06T16:42:43Z,Run,2249.0,607,635,4.7,"[38.885931, -76.980455]",garmin_push_4315553618,0,0,0,79.5,29.0,3.705,4.1,0
793,2909723210,Evening Ride,2019-12-03T19:16:58Z,Ride,21036.1,2940,2991,63.7,"[38.885903, -76.980386]",E0C6A006-41F4-489A-93EF-D7AA0E005DB5-activity.fit,112.4,0,0,0,0,7.155,10.6,0
794,2907419816,Afternoon Swim,2019-12-02T17:18:58Z,Swim,731.5,1010,1044,0,[],garmin_push_4304933662,0,0,0,29.3,0,0.724,1.4,0
795,2897294610,Morning Run,2019-11-28T08:43:11Z,Run,5447.2,1648,1648,63.4,"[33.750091, -83.776184]",garmin_push_4292281538,0,0,0,80.4,36.0,3.305,4.3,0
796,2891766824,Afternoon Swim,2019-11-25T17:06:55Z,Swim,731.5,1042,1054,0,[],garmin_push_4285318843,0,0,0,26.9,0,0.702,0.8,0
797,2889144060,Afternoon Ride,2019-11-24T14:12:36Z,Ride,42006.6,5459,5480,149.4,"[38.88576, -76.980227]",920048A8-533C-4C29-A991-0D7CB7425F0F-activity.fit,127.3,0,0,0,0,7.695,11.9,0
798,2886212415,Afternoon Ride,2019-11-23T13:20:48Z,Ride,42935.3,6537,6800,387.0,"[38.886043, -76.980636]",43E1B3CD-ACC6-49B3-B8B8-2628F4A641D9-activity.fit,113.0,0,0,0,0,6.568,13.3,0
799,2880008469,Evening Ride,2019-11-20T19:04:44Z,Ride,28531.8,3802,3810,77.3,"[38.885895, -76.980331]",332DF1E1-946E-4AFC-BA7B-E794F2D82142-activity.fit,115.9,0,0,0,0,7.504,12.5,0
800,2875023008,Afternoon Run,2019-11-18T17:02:56Z,Run,5463.2,1393,1401,5.5,"[38.885862, -76.98027]",garmin_push_4264551641,0,0,0,80.4,64.0,3.922,4.4,0
801,2875114958,Afternoon Swim,2019-11-18T16:22:43Z,Swim,1097.3,1609,1716,0,[],garmin_push_4264653809,0,0,0,27.1,0,0.682,0.8,0
802,2861002215,Afternoon Swim,2019-11-12T15:35:53Z,Swim,800.0,1031,1125,0,[],garmin_push_4247086731,0,0,0,26.2,0,0.776,0.9,0
803,2857941467,Lunch Ride,2019-11-11T12:01:08Z,Ride,34493.2,4329,4329,152.2,"[38.885747, -76.980169]",008AE5A3-4F36-4451-8277-A2B7E06CC109-activity.fit,135.1,0,0,0,0,7.968,13.3,0
804,2856239795,Afternoon Ride,2019-11-10T14:51:20Z,Ride,47775.8,6449,6524,183.7,"[38.886131, -76.98077]",9AACFEB6-7DCA-4060-B6B4-5F385823AF1C-activity.fit,120.7,0,0,0,0,7.408,24.5,0
805,2850768508,Afternoon Run,2019-11-08T16:48:36Z,Run,2970.3,802,836,5.3,"[38.885929, -76.980472]",garmin_push_4234414004,0,0,0,80.0,42.0,3.704,4.2,0
806,2846663062,Evening Run,2019-11-06T18:35:47Z,Run,8068.6,2150,2217,17.2,"[38.885933, -76.980444]",garmin_push_4229189771,0,0,0,79.3,138.0,3.753,4.5,0
807,2841816945,Evening Swim,2019-11-04T17:26:49Z,Swim,1097.3,1609,1609,0,[],,0,0,0,0,0,0.682,0,0
808,2839229327,Afternoon Ride,2019-11-03T15:14:54Z,Ride,14038.1,2489,3651,66.5,"[38.885936, -76.980487]",D1398130-914E-428E-9C72-A8475FC7222F,77.9,0,0,0,0,5.64,10.4,0
